app_name,start_time,end_time,timedelta,productive
youtube.com,2023-05-04 11:16:48,2023-05-04 15:04:23,0 days 03:47:35,False
google.com,2022-04-08 16:50:25,2022-04-08 18:14:25,0 days 01:24:00,True
youtube.com,2023-02-06 04:14:05,2023-02-06 06:06:53,0 days 01:52:48,False
tiktok.com,2021-12-22 16:03:38,2021-12-22 19:03:15,0 days 02:59:37,False
Cursor,2021-12-27 21:44:28,2021-12-28 01:20:33,0 days 03:36:05,True
tiktok.com,2022-09-21 03:42:33,2022-09-21 04:21:25,0 days 00:38:52,False
youtube.com,2023-05-29 16:36:02,2023-05-29 16:49:56,0 days 00:13:54,False
Cursor,2022-10-13 20:36:36,2022-10-13 22:11:25,0 days 01:34:49,True
tiktok.com,2022-04-16 20:30:03,2022-04-16 22:30:41,0 days 02:00:38,False
VSCode,2023-05-15 09:46:28,2023-05-15 13:20:26,0 days 03:33:58,True
Cursor,2022-12-25 16:25:34,2022-12-25 17:46:20,0 days 01:20:46,True
VSCode,2022-04-04 14:36:47,2022-04-04 14:47:06,0 days 00:10:19,True
Cursor,2024-10-10 01:08:54,2024-10-10 02:44:35,0 days 01:35:41,True
youtube.com,2022-07-06 20:11:29,2022-07-06 22:26:40,0 days 02:15:11,False
youtube.com,2022-08-10 10:26:49,2022-08-10 11:45:41,0 days 01:18:52,False
google.com,2024-05-22 14:01:53,2024-05-22 17:00:52,0 days 02:58:59,True
VSCode,2022-09-28 12:21:54,2022-09-28 14:41:17,0 days 02:19:23,True
Cursor,2023-05-20 20:40:43,2023-05-20 20:58:56,0 days 00:18:13,True
tiktok.com,2022-10-27 16:11:26,2022-10-27 19:46:50,0 days 03:35:24,False
tiktok.com,2023-11-10 13:22:25,2023-11-10 14:26:26,0 days 01:04:01,False
VSCode,2022-04-20 19:08:57,2022-04-20 20:30:51,0 days 01:21:54,True
youtube.com,2024-02-28 22:19:32,2024-02-28 22:21:15,0 days 00:01:43,False
VSCode,2023-12-21 03:54:00,2023-12-21 06:20:48,0 days 02:26:48,True
youtube.com,2024-07-07 21:44:24,2024-07-07 22:56:05,0 days 01:11:41,False
VSCode,2023-05-14 21:37:02,2023-05-15 00:24:28,0 days 02:47:26,True
youtube.com,2023-12-16 23:25:03,2023-12-16 23:27:10,0 days 00:02:07,False
google.com,2024-05-25 20:48:44,2024-05-25 23:53:01,0 days 03:04:17,True
Terminal,2024-02-14 06:14:00,2024-02-14 09:11:29,0 days 02:57:29,True
youtube.com,2023-01-20 23:28:48,2023-01-21 02:29:17,0 days 03:00:29,False
youtube.com,2023-10-16 08:50:49,2023-10-16 12:35:22,0 days 03:44:33,False
google.com,2022-07-02 19:07:07,2022-07-02 21:47:52,0 days 02:40:45,True
google.com,2022-02-03 06:15:49,2022-02-03 06:25:16,0 days 00:09:27,True
google.com,2024-07-04 04:28:27,2024-07-04 04:52:37,0 days 00:24:10,True
tiktok.com,2023-06-25 03:32:54,2023-06-25 05:43:17,0 days 02:10:23,False
youtube.com,2024-08-11 01:58:08,2024-08-11 03:00:44,0 days 01:02:36,False
youtube.com,2024-08-01 17:56:58,2024-08-01 18:23:57,0 days 00:26:59,False
Cursor,2023-10-10 17:00:13,2023-10-10 19:43:00,0 days 02:42:47,True
youtube.com,2022-08-04 22:16:04,2022-08-04 22:52:51,0 days 00:36:47,False
youtube.com,2024-06-08 08:45:48,2024-06-08 11:36:40,0 days 02:50:52,False
google.com,2024-03-17 15:38:47,2024-03-17 18:57:42,0 days 03:18:55,True
tiktok.com,2022-05-19 16:33:57,2022-05-19 20:26:01,0 days 03:52:04,False
Cursor,2023-01-16 14:57:25,2023-01-16 17:39:33,0 days 02:42:08,True
google.com,2024-10-06 06:20:33,2024-10-06 09:39:12,0 days 03:18:39,True
google.com,2022-07-28 17:15:59,2022-07-28 18:15:16,0 days 00:59:17,True
tiktok.com,2023-07-15 20:27:20,2023-07-15 20:47:53,0 days 00:20:33,False
tiktok.com,2022-11-21 13:52:27,2022-11-21 15:23:07,0 days 01:30:40,False
youtube.com,2023-05-25 13:26:10,2023-05-25 15:37:50,0 days 02:11:40,False
Terminal,2023-04-17 16:07:29,2023-04-17 17:18:03,0 days 01:10:34,True
youtube.com,2022-05-22 05:38:08,2022-05-22 07:54:41,0 days 02:16:33,False
VSCode,2022-01-12 06:44:14,2022-01-12 10:07:04,0 days 03:22:50,True
youtube.com,2023-05-10 20:38:44,2023-05-10 21:17:58,0 days 00:39:14,False
youtube.com,2021-11-18 10:54:33,2021-11-18 13:41:28,0 days 02:46:55,False
youtube.com,2022-08-17 17:27:34,2022-08-17 17:41:58,0 days 00:14:24,False
Cursor,2022-08-10 16:50:00,2022-08-10 19:26:02,0 days 02:36:02,True
Cursor,2021-10-27 01:48:18,2021-10-27 03:04:12,0 days 01:15:54,True
Terminal,2024-06-03 03:47:03,2024-06-03 04:42:03,0 days 00:55:00,True
Terminal,2023-12-07 23:02:12,2023-12-07 23:43:00,0 days 00:40:48,True
google.com,2024-03-31 13:26:17,2024-03-31 14:12:21,0 days 00:46:04,True
Cursor,2023-01-19 16:28:42,2023-01-19 16:32:04,0 days 00:03:22,True
Cursor,2022-09-21 16:15:05,2022-09-21 20:03:17,0 days 03:48:12,True
Terminal,2023-07-23 06:47:29,2023-07-23 08:20:17,0 days 01:32:48,True
google.com,2023-07-29 14:08:06,2023-07-29 17:39:28,0 days 03:31:22,True
Cursor,2023-04-03 14:50:45,2023-04-03 16:24:38,0 days 01:33:53,True
google.com,2024-04-25 15:17:19,2024-04-25 16:45:18,0 days 01:27:59,True
Cursor,2024-05-04 01:24:46,2024-05-04 02:27:50,0 days 01:03:04,True
tiktok.com,2024-03-28 09:47:01,2024-03-28 13:16:27,0 days 03:29:26,False
Terminal,2022-04-05 06:25:26,2022-04-05 07:57:38,0 days 01:32:12,True
google.com,2024-04-13 02:24:57,2024-04-13 06:09:36,0 days 03:44:39,True
Cursor,2023-10-18 10:36:21,2023-10-18 13:12:31,0 days 02:36:10,True
Terminal,2022-05-24 05:22:09,2022-05-24 08:38:40,0 days 03:16:31,True
tiktok.com,2023-09-14 02:24:51,2023-09-14 05:12:09,0 days 02:47:18,False
tiktok.com,2022-01-05 21:11:42,2022-01-06 00:50:44,0 days 03:39:02,False
Cursor,2023-07-03 16:55:06,2023-07-03 19:45:27,0 days 02:50:21,True
Cursor,2024-07-09 07:23:23,2024-07-09 07:46:00,0 days 00:22:37,True
Terminal,2023-12-19 23:14:06,2023-12-19 23:33:03,0 days 00:18:57,True
Cursor,2024-06-29 17:36:22,2024-06-29 19:44:16,0 days 02:07:54,True
VSCode,2023-01-07 05:05:34,2023-01-07 07:15:04,0 days 02:09:30,True
tiktok.com,2022-05-21 14:11:20,2022-05-21 16:25:29,0 days 02:14:09,False
google.com,2021-11-13 13:26:31,2021-11-13 13:48:01,0 days 00:21:30,True
VSCode,2024-03-06 14:12:29,2024-03-06 16:02:26,0 days 01:49:57,True
Terminal,2023-04-12 21:16:51,2023-04-12 22:05:27,0 days 00:48:36,True
VSCode,2023-01-02 18:55:40,2023-01-02 21:53:40,0 days 02:58:00,True
tiktok.com,2024-10-22 19:32:55,2024-10-22 22:04:24,0 days 02:31:29,False
Cursor,2023-01-25 15:44:46,2023-01-25 17:13:10,0 days 01:28:24,True
google.com,2022-02-17 09:07:36,2022-02-17 11:50:57,0 days 02:43:21,True
tiktok.com,2023-10-12 20:11:01,2023-10-12 23:07:26,0 days 02:56:25,False
youtube.com,2022-04-11 05:37:23,2022-04-11 09:23:42,0 days 03:46:19,False
VSCode,2022-06-11 01:42:38,2022-06-11 03:46:38,0 days 02:04:00,True
Cursor,2023-04-05 15:04:26,2023-04-05 16:58:47,0 days 01:54:21,True
VSCode,2024-10-07 13:07:22,2024-10-07 16:04:04,0 days 02:56:42,True
youtube.com,2023-05-25 12:59:45,2023-05-25 13:50:17,0 days 00:50:32,False
youtube.com,2023-04-07 12:54:37,2023-04-07 15:38:23,0 days 02:43:46,False
youtube.com,2023-10-08 22:32:26,2023-10-08 23:13:02,0 days 00:40:36,False
youtube.com,2024-04-16 15:14:13,2024-04-16 17:28:01,0 days 02:13:48,False
youtube.com,2022-03-09 16:25:21,2022-03-09 17:36:57,0 days 01:11:36,False
tiktok.com,2023-07-09 04:48:33,2023-07-09 05:19:53,0 days 00:31:20,False
Cursor,2022-05-27 22:26:18,2022-05-28 01:33:40,0 days 03:07:22,True
youtube.com,2022-01-01 15:02:26,2022-01-01 15:28:57,0 days 00:26:31,False
Cursor,2024-09-10 02:28:15,2024-09-10 04:53:17,0 days 02:25:02,True
tiktok.com,2022-07-31 17:10:45,2022-07-31 19:48:38,0 days 02:37:53,False
google.com,2022-10-08 12:05:43,2022-10-08 14:03:28,0 days 01:57:45,True
google.com,2022-11-26 03:40:58,2022-11-26 03:49:09,0 days 00:08:11,True
tiktok.com,2024-06-08 20:20:04,2024-06-08 22:01:44,0 days 01:41:40,False
Terminal,2024-09-30 03:49:09,2024-09-30 04:42:58,0 days 00:53:49,True
tiktok.com,2022-11-21 01:50:31,2022-11-21 04:30:38,0 days 02:40:07,False
tiktok.com,2024-08-28 23:00:13,2024-08-29 01:30:36,0 days 02:30:23,False
VSCode,2024-02-17 14:12:07,2024-02-17 15:02:44,0 days 00:50:37,True
Terminal,2023-03-17 20:28:37,2023-03-17 23:00:03,0 days 02:31:26,True
youtube.com,2021-12-02 16:21:40,2021-12-02 19:10:18,0 days 02:48:38,False
Terminal,2024-10-21 00:48:00,2024-10-21 03:07:37,0 days 02:19:37,True
Terminal,2021-11-30 15:42:49,2021-11-30 17:40:11,0 days 01:57:22,True
VSCode,2022-06-03 21:10:05,2022-06-03 21:32:29,0 days 00:22:24,True
tiktok.com,2022-07-28 08:40:53,2022-07-28 12:05:19,0 days 03:24:26,False
google.com,2022-11-05 11:07:35,2022-11-05 14:11:48,0 days 03:04:13,True
Terminal,2024-07-04 06:33:43,2024-07-04 07:07:49,0 days 00:34:06,True
VSCode,2023-10-10 13:38:20,2023-10-10 14:03:24,0 days 00:25:04,True
tiktok.com,2024-07-27 21:20:22,2024-07-28 01:00:58,0 days 03:40:36,False
Cursor,2022-05-25 18:44:23,2022-05-25 20:56:55,0 days 02:12:32,True
google.com,2021-11-02 15:53:09,2021-11-02 16:13:49,0 days 00:20:40,True
google.com,2024-09-06 01:22:30,2024-09-06 05:14:43,0 days 03:52:13,True
youtube.com,2023-01-22 13:16:13,2023-01-22 14:42:04,0 days 01:25:51,False
google.com,2021-12-21 14:01:23,2021-12-21 17:55:30,0 days 03:54:07,True
tiktok.com,2022-07-02 03:01:28,2022-07-02 03:39:14,0 days 00:37:46,False
Terminal,2024-05-10 21:27:42,2024-05-11 00:45:07,0 days 03:17:25,True
Terminal,2024-10-18 02:02:32,2024-10-18 04:12:17,0 days 02:09:45,True
Terminal,2024-06-11 13:06:50,2024-06-11 15:14:09,0 days 02:07:19,True
VSCode,2022-04-07 09:54:04,2022-04-07 12:57:48,0 days 03:03:44,True
tiktok.com,2022-09-12 15:09:58,2022-09-12 18:15:01,0 days 03:05:03,False
google.com,2024-03-08 08:10:55,2024-03-08 09:55:59,0 days 01:45:04,True
Terminal,2023-07-15 16:10:14,2023-07-15 18:05:31,0 days 01:55:17,True
Terminal,2023-01-14 20:04:18,2023-01-14 21:20:05,0 days 01:15:47,True
Terminal,2023-08-31 10:13:49,2023-08-31 10:53:46,0 days 00:39:57,True
VSCode,2024-05-10 05:22:22,2024-05-10 08:53:44,0 days 03:31:22,True
VSCode,2023-05-22 10:33:27,2023-05-22 12:14:40,0 days 01:41:13,True
google.com,2023-01-27 06:38:12,2023-01-27 07:49:15,0 days 01:11:03,True
tiktok.com,2023-11-30 11:13:17,2023-11-30 13:51:38,0 days 02:38:21,False
Terminal,2024-06-02 19:30:03,2024-06-02 21:05:31,0 days 01:35:28,True
VSCode,2021-11-07 09:22:13,2021-11-07 12:31:01,0 days 03:08:48,True
Cursor,2023-11-15 21:08:46,2023-11-16 00:57:58,0 days 03:49:12,True
VSCode,2021-11-16 00:45:18,2021-11-16 03:32:44,0 days 02:47:26,True
tiktok.com,2022-04-22 21:42:53,2022-04-23 00:09:28,0 days 02:26:35,False
Cursor,2024-10-18 19:03:26,2024-10-18 21:49:14,0 days 02:45:48,True
youtube.com,2024-06-10 11:29:09,2024-06-10 12:57:58,0 days 01:28:49,False
google.com,2023-12-16 15:36:32,2023-12-16 16:34:04,0 days 00:57:32,True
tiktok.com,2024-02-02 23:51:02,2024-02-03 01:03:11,0 days 01:12:09,False
google.com,2023-06-23 18:31:44,2023-06-23 20:11:56,0 days 01:40:12,True
google.com,2021-11-02 01:37:53,2021-11-02 03:30:18,0 days 01:52:25,True
youtube.com,2022-11-19 20:56:46,2022-11-19 23:26:51,0 days 02:30:05,False
google.com,2024-01-10 21:55:58,2024-01-10 22:57:41,0 days 01:01:43,True
VSCode,2024-06-04 04:34:45,2024-06-04 06:50:18,0 days 02:15:33,True
youtube.com,2022-07-22 15:06:34,2022-07-22 16:23:11,0 days 01:16:37,False
Terminal,2022-09-15 22:23:47,2022-09-15 23:18:41,0 days 00:54:54,True
Terminal,2023-08-21 16:22:56,2023-08-21 18:42:58,0 days 02:20:02,True
Terminal,2024-04-04 19:43:01,2024-04-04 20:09:39,0 days 00:26:38,True
tiktok.com,2024-03-27 12:13:14,2024-03-27 15:01:22,0 days 02:48:08,False
Cursor,2022-02-05 20:55:44,2022-02-05 22:17:34,0 days 01:21:50,True
youtube.com,2024-04-27 21:24:12,2024-04-27 21:35:32,0 days 00:11:20,False
Cursor,2024-01-05 08:18:27,2024-01-05 11:45:37,0 days 03:27:10,True
VSCode,2023-02-22 03:26:04,2023-02-22 03:31:08,0 days 00:05:04,True
youtube.com,2022-10-25 15:18:42,2022-10-25 18:58:56,0 days 03:40:14,False
youtube.com,2022-08-24 20:07:13,2022-08-24 21:59:04,0 days 01:51:51,False
tiktok.com,2023-06-08 21:13:26,2023-06-08 22:59:41,0 days 01:46:15,False
google.com,2022-11-12 02:04:34,2022-11-12 04:38:26,0 days 02:33:52,True
VSCode,2023-01-08 14:57:49,2023-01-08 15:09:57,0 days 00:12:08,True
youtube.com,2023-07-17 23:24:06,2023-07-18 00:02:37,0 days 00:38:31,False
VSCode,2024-01-02 10:12:42,2024-01-02 13:18:03,0 days 03:05:21,True
youtube.com,2022-08-18 18:26:19,2022-08-18 20:50:09,0 days 02:23:50,False
youtube.com,2023-12-08 23:36:53,2023-12-09 01:24:29,0 days 01:47:36,False
VSCode,2023-01-25 02:23:47,2023-01-25 05:04:33,0 days 02:40:46,True
Terminal,2023-07-04 05:14:10,2023-07-04 07:23:24,0 days 02:09:14,True
tiktok.com,2023-04-26 12:19:55,2023-04-26 15:49:42,0 days 03:29:47,False
youtube.com,2024-10-22 02:34:38,2024-10-22 04:24:11,0 days 01:49:33,False
youtube.com,2023-08-23 18:30:13,2023-08-23 20:56:25,0 days 02:26:12,False
Cursor,2023-03-20 18:37:50,2023-03-20 19:57:53,0 days 01:20:03,True
youtube.com,2022-10-09 03:53:57,2022-10-09 03:59:13,0 days 00:05:16,False
Cursor,2022-04-23 16:40:13,2022-04-23 18:34:51,0 days 01:54:38,True
Terminal,2023-09-30 17:50:50,2023-09-30 21:13:19,0 days 03:22:29,True
google.com,2024-09-12 16:03:41,2024-09-12 17:26:52,0 days 01:23:11,True
VSCode,2022-03-31 03:47:25,2022-03-31 04:15:17,0 days 00:27:52,True
tiktok.com,2021-12-27 06:58:59,2021-12-27 08:57:01,0 days 01:58:02,False
tiktok.com,2022-10-24 05:30:17,2022-10-24 08:35:58,0 days 03:05:41,False
VSCode,2024-08-10 03:17:11,2024-08-10 06:02:38,0 days 02:45:27,True
tiktok.com,2024-06-17 23:18:24,2024-06-18 01:37:49,0 days 02:19:25,False
Cursor,2023-02-05 08:09:34,2023-02-05 08:50:50,0 days 00:41:16,True
google.com,2022-12-24 14:18:12,2022-12-24 14:56:13,0 days 00:38:01,True
google.com,2022-08-11 11:02:40,2022-08-11 12:42:35,0 days 01:39:55,True
tiktok.com,2024-04-17 18:49:42,2024-04-17 20:12:28,0 days 01:22:46,False
tiktok.com,2024-03-09 03:52:35,2024-03-09 04:50:39,0 days 00:58:04,False
youtube.com,2022-09-09 19:34:15,2022-09-09 20:39:42,0 days 01:05:27,False
Terminal,2022-08-12 02:39:09,2022-08-12 03:27:44,0 days 00:48:35,True
Terminal,2023-12-09 09:22:20,2023-12-09 10:24:35,0 days 01:02:15,True
VSCode,2024-02-14 22:52:41,2024-02-14 23:08:31,0 days 00:15:50,True
Cursor,2024-08-06 23:29:03,2024-08-06 23:53:05,0 days 00:24:02,True
Cursor,2024-04-09 05:49:29,2024-04-09 09:00:11,0 days 03:10:42,True
VSCode,2024-03-27 19:22:10,2024-03-27 21:54:33,0 days 02:32:23,True
Cursor,2022-04-30 04:16:37,2022-04-30 05:37:10,0 days 01:20:33,True
VSCode,2022-09-10 07:41:57,2022-09-10 11:30:11,0 days 03:48:14,True
tiktok.com,2023-10-29 11:43:16,2023-10-29 13:20:40,0 days 01:37:24,False
google.com,2021-11-09 15:48:14,2021-11-09 18:29:07,0 days 02:40:53,True
tiktok.com,2023-08-30 02:34:59,2023-08-30 06:26:16,0 days 03:51:17,False
Cursor,2022-03-29 09:00:30,2022-03-29 12:17:00,0 days 03:16:30,True
tiktok.com,2022-11-03 14:12:30,2022-11-03 15:24:17,0 days 01:11:47,False
youtube.com,2023-03-20 17:24:28,2023-03-20 19:40:03,0 days 02:15:35,False
youtube.com,2024-06-25 12:18:31,2024-06-25 12:35:25,0 days 00:16:54,False
tiktok.com,2024-06-30 23:54:36,2024-07-01 02:57:07,0 days 03:02:31,False
google.com,2024-06-03 15:41:01,2024-06-03 18:38:44,0 days 02:57:43,True
youtube.com,2023-11-28 17:00:19,2023-11-28 17:09:12,0 days 00:08:53,False
Terminal,2022-07-05 16:55:56,2022-07-05 19:32:00,0 days 02:36:04,True
Cursor,2024-06-07 08:13:13,2024-06-07 09:17:45,0 days 01:04:32,True
tiktok.com,2023-11-09 17:24:45,2023-11-09 17:30:18,0 days 00:05:33,False
Terminal,2022-08-14 11:36:45,2022-08-14 14:20:11,0 days 02:43:26,True
Cursor,2024-09-02 17:53:52,2024-09-02 20:41:58,0 days 02:48:06,True
google.com,2021-11-09 03:52:39,2021-11-09 04:00:16,0 days 00:07:37,True
google.com,2023-12-13 01:42:49,2023-12-13 02:56:38,0 days 01:13:49,True
youtube.com,2023-09-25 13:01:54,2023-09-25 15:43:21,0 days 02:41:27,False
google.com,2023-04-26 02:10:45,2023-04-26 05:23:27,0 days 03:12:42,True
google.com,2024-04-03 19:11:40,2024-04-03 21:23:44,0 days 02:12:04,True
youtube.com,2022-09-29 07:41:21,2022-09-29 08:47:09,0 days 01:05:48,False
youtube.com,2022-10-24 00:55:04,2022-10-24 03:55:11,0 days 03:00:07,False
Terminal,2023-06-26 00:02:31,2023-06-26 00:23:10,0 days 00:20:39,True
google.com,2021-12-15 01:12:23,2021-12-15 03:11:17,0 days 01:58:54,True
Cursor,2022-03-27 20:52:41,2022-03-28 00:46:08,0 days 03:53:27,True
google.com,2023-05-15 12:38:41,2023-05-15 12:44:51,0 days 00:06:10,True
youtube.com,2024-08-22 23:45:52,2024-08-23 01:04:33,0 days 01:18:41,False
youtube.com,2022-05-08 15:24:48,2022-05-08 18:13:45,0 days 02:48:57,False
google.com,2023-12-27 05:41:00,2023-12-27 09:05:21,0 days 03:24:21,True
youtube.com,2023-10-27 22:20:25,2023-10-28 02:09:49,0 days 03:49:24,False
VSCode,2024-02-15 04:52:39,2024-02-15 06:04:58,0 days 01:12:19,True
VSCode,2023-04-21 16:39:05,2023-04-21 19:36:13,0 days 02:57:08,True
Cursor,2024-02-28 01:49:00,2024-02-28 02:03:10,0 days 00:14:10,True
Terminal,2022-07-15 03:49:28,2022-07-15 04:21:30,0 days 00:32:02,True
VSCode,2022-10-14 00:16:19,2022-10-14 01:25:28,0 days 01:09:09,True
google.com,2023-12-04 18:11:25,2023-12-04 21:58:04,0 days 03:46:39,True
VSCode,2022-12-25 08:25:24,2022-12-25 11:29:49,0 days 03:04:25,True
google.com,2022-10-21 04:25:04,2022-10-21 06:42:37,0 days 02:17:33,True
VSCode,2024-01-27 19:55:58,2024-01-27 22:41:10,0 days 02:45:12,True
Cursor,2021-12-05 21:26:58,2021-12-06 00:03:16,0 days 02:36:18,True
Cursor,2022-10-22 08:39:44,2022-10-22 12:05:55,0 days 03:26:11,True
youtube.com,2021-11-04 13:55:41,2021-11-04 14:44:17,0 days 00:48:36,False
tiktok.com,2024-10-21 03:54:51,2024-10-21 04:12:22,0 days 00:17:31,False
google.com,2023-07-22 08:43:48,2023-07-22 12:01:39,0 days 03:17:51,True
tiktok.com,2021-11-05 16:59:11,2021-11-05 17:14:14,0 days 00:15:03,False
Cursor,2022-10-17 18:48:52,2022-10-17 20:45:58,0 days 01:57:06,True
Terminal,2024-06-08 07:00:23,2024-06-08 07:47:26,0 days 00:47:03,True
youtube.com,2024-09-14 09:48:41,2024-09-14 12:30:26,0 days 02:41:45,False
google.com,2022-10-03 17:33:47,2022-10-03 19:01:15,0 days 01:27:28,True
VSCode,2024-08-10 17:09:04,2024-08-10 19:03:51,0 days 01:54:47,True
VSCode,2023-06-03 21:28:40,2023-06-03 22:00:18,0 days 00:31:38,True
youtube.com,2024-07-30 22:19:58,2024-07-31 01:28:03,0 days 03:08:05,False
VSCode,2022-01-07 19:20:59,2022-01-07 21:20:20,0 days 01:59:21,True
google.com,2022-08-08 13:24:02,2022-08-08 14:12:27,0 days 00:48:25,True
VSCode,2021-11-16 16:32:39,2021-11-16 16:45:34,0 days 00:12:55,True
Terminal,2024-05-16 19:04:37,2024-05-16 19:38:19,0 days 00:33:42,True
tiktok.com,2022-01-17 22:30:33,2022-01-17 23:56:11,0 days 01:25:38,False
google.com,2022-07-17 01:17:14,2022-07-17 02:58:04,0 days 01:40:50,True
google.com,2023-05-11 08:33:19,2023-05-11 11:05:20,0 days 02:32:01,True
youtube.com,2024-01-16 02:19:08,2024-01-16 05:33:19,0 days 03:14:11,False
Terminal,2023-09-01 22:07:40,2023-09-02 02:02:33,0 days 03:54:53,True
VSCode,2024-01-14 08:47:40,2024-01-14 11:29:22,0 days 02:41:42,True
Terminal,2024-07-20 02:09:41,2024-07-20 04:41:14,0 days 02:31:33,True
Cursor,2024-09-17 08:01:20,2024-09-17 10:29:42,0 days 02:28:22,True
VSCode,2024-08-02 12:58:18,2024-08-02 13:56:09,0 days 00:57:51,True
google.com,2022-03-02 09:26:03,2022-03-02 11:21:13,0 days 01:55:10,True
tiktok.com,2024-07-28 18:58:07,2024-07-28 22:18:56,0 days 03:20:49,False
VSCode,2022-10-13 15:34:12,2022-10-13 17:59:43,0 days 02:25:31,True
tiktok.com,2023-10-01 18:53:08,2023-10-01 20:42:13,0 days 01:49:05,False
tiktok.com,2024-07-16 09:44:44,2024-07-16 11:14:24,0 days 01:29:40,False
Terminal,2022-07-13 14:17:06,2022-07-13 18:05:59,0 days 03:48:53,True
VSCode,2022-09-19 01:14:30,2022-09-19 03:24:34,0 days 02:10:04,True
youtube.com,2024-10-07 19:33:48,2024-10-07 21:14:27,0 days 01:40:39,False
google.com,2024-04-05 05:51:01,2024-04-05 06:59:46,0 days 01:08:45,True
Cursor,2023-09-11 14:46:43,2023-09-11 15:29:32,0 days 00:42:49,True
Cursor,2022-10-29 23:57:00,2022-10-30 00:53:36,0 days 00:56:36,True
Cursor,2022-06-11 19:56:13,2022-06-11 23:22:05,0 days 03:25:52,True
google.com,2022-06-05 20:35:08,2022-06-05 22:35:06,0 days 01:59:58,True
google.com,2022-02-04 22:35:13,2022-02-05 00:11:06,0 days 01:35:53,True
tiktok.com,2022-04-24 15:16:45,2022-04-24 19:13:41,0 days 03:56:56,False
Terminal,2023-06-21 12:16:50,2023-06-21 16:08:26,0 days 03:51:36,True
Terminal,2023-06-07 20:34:25,2023-06-07 20:53:12,0 days 00:18:47,True
google.com,2021-10-30 03:40:06,2021-10-30 07:28:45,0 days 03:48:39,True
Cursor,2024-09-03 06:54:25,2024-09-03 10:27:54,0 days 03:33:29,True
Terminal,2024-10-06 17:53:41,2024-10-06 19:24:48,0 days 01:31:07,True
youtube.com,2023-09-24 21:39:20,2023-09-25 01:30:08,0 days 03:50:48,False
Cursor,2024-03-13 09:50:23,2024-03-13 13:18:35,0 days 03:28:12,True
Cursor,2024-08-01 04:53:10,2024-08-01 05:38:59,0 days 00:45:49,True
youtube.com,2024-08-26 10:48:52,2024-08-26 11:47:37,0 days 00:58:45,False
VSCode,2023-05-09 00:00:33,2023-05-09 00:41:20,0 days 00:40:47,True
Cursor,2021-12-07 04:03:33,2021-12-07 05:02:56,0 days 00:59:23,True
youtube.com,2023-10-18 12:47:35,2023-10-18 14:47:38,0 days 02:00:03,False
Cursor,2021-11-20 17:07:39,2021-11-20 18:24:42,0 days 01:17:03,True
tiktok.com,2024-08-17 15:28:24,2024-08-17 18:07:33,0 days 02:39:09,False
tiktok.com,2022-10-12 06:20:36,2022-10-12 09:00:09,0 days 02:39:33,False
youtube.com,2023-01-03 06:09:21,2023-01-03 09:35:54,0 days 03:26:33,False
VSCode,2022-06-09 02:55:53,2022-06-09 05:31:18,0 days 02:35:25,True
Terminal,2024-10-15 07:56:28,2024-10-15 10:13:42,0 days 02:17:14,True
Terminal,2022-02-07 18:11:20,2022-02-07 20:05:19,0 days 01:53:59,True
Terminal,2023-08-01 18:49:39,2023-08-01 20:03:57,0 days 01:14:18,True
Terminal,2023-03-18 00:55:32,2023-03-18 01:56:55,0 days 01:01:23,True
tiktok.com,2023-07-22 11:23:59,2023-07-22 14:53:48,0 days 03:29:49,False
Terminal,2024-05-25 18:03:40,2024-05-25 19:50:50,0 days 01:47:10,True
Cursor,2023-02-18 00:56:04,2023-02-18 04:04:27,0 days 03:08:23,True
tiktok.com,2024-06-03 10:50:26,2024-06-03 13:05:47,0 days 02:15:21,False
tiktok.com,2023-11-04 20:22:25,2023-11-04 22:49:14,0 days 02:26:49,False
google.com,2023-08-06 02:03:33,2023-08-06 05:00:30,0 days 02:56:57,True
tiktok.com,2024-06-21 03:35:28,2024-06-21 04:32:57,0 days 00:57:29,False
VSCode,2022-11-03 05:26:33,2022-11-03 07:25:54,0 days 01:59:21,True
tiktok.com,2024-02-24 08:56:08,2024-02-24 10:19:24,0 days 01:23:16,False
VSCode,2022-02-11 13:46:19,2022-02-11 14:52:59,0 days 01:06:40,True
tiktok.com,2022-06-30 09:48:02,2022-06-30 11:23:44,0 days 01:35:42,False
google.com,2022-02-27 02:12:14,2022-02-27 03:39:26,0 days 01:27:12,True
Cursor,2022-12-27 14:32:09,2022-12-27 15:39:32,0 days 01:07:23,True
Cursor,2023-11-27 23:06:20,2023-11-27 23:58:17,0 days 00:51:57,True
Terminal,2024-05-23 17:17:20,2024-05-23 20:11:08,0 days 02:53:48,True
